platform,machine,round,version,sha,src_tree_id,scenario_id,op,src_fmt,dst_fmt,width,height,params,layout,level,status,reason,warmup,n,min_ms,median_ms,p95_or_max_ms,upper_kind,mean_ms,stdev_ms,spread,checksum_sha256,raw_ms,started_at,finished_at,compiler,flags,power_plan,affinity
windows,local-windows,1,abi_v1,3564f5ff4cf9d04755fd6d080d52933e2ae89593,d4e9e54fd92a53ce204ecc36f0031c8db3e2085c,CVT.RGBA.NV12,cvt,RGBA,NV12,1920,1080,-,tight,dart,OK,,6,30,20.3640,21.3410,24.1150,p95,21.6876,1.0147,0.1300,a059affca5bdec2b3b77a0c6ac429290d34d8f24913b47e2a3dcd16a0c608725,24.6350;21.7050;22.7400;22.1980;24.1150;21.8720;21.5110;20.5750;22.1820;21.3160;21.3980;21.2170;21.5200;21.0060;21.7250;21.4350;21.2270;20.3640;21.2030;21.3660;21.1640;21.2050;24.0300;22.5250;21.0760;21.1500;21.1460;21.0730;20.8900;21.0580,2026-09-26T13:40:08.314446Z,2026-09-26T13:40:09.210715Z,Flutter-3.44.9-Dart-3.12.2,AOT-MSVC-Release,,
windows,local-windows,1,abi_v1,3564f5ff4cf9d04755fd6d080d52933e2ae89593,d4e9e54fd92a53ce204ecc36f0031c8db3e2085c,CVT.RGBA.BGRA,cvt,RGBA,BGRA,1920,1080,-,tight,dart,OK,,6,30,22.9440,23.2315,24.4050,p95,23.3737,0.4655,0.0505,4a107f2e1d3895761980b2c7e5eecc1a587bffc27626b96868c9c94306dc22a9,24.4050;23.2450;22.9660;23.3390;23.1350;23.2980;23.0260;23.2120;23.3340;23.1580;23.7020;24.2910;23.0940;25.1310;23.2130;23.2950;23.2170;23.6590;22.9440;23.3410;23.2180;23.1170;23.2180;23.3680;23.0430;23.3520;23.1950;23.3090;23.1070;23.2800,2026-09-26T13:40:09.613503Z,2026-09-26T13:40:10.716184Z,Flutter-3.44.9-Dart-3.12.2,AOT-MSVC-Release,,
windows,local-windows,2,abi_v1,3564f5ff4cf9d04755fd6d080d52933e2ae89593,d4e9e54fd92a53ce204ecc36f0031c8db3e2085c,CVT.I420.I420,cvt,I420,I420,1920,1080,-,tight,dart,OK,,11,50,2.0580,2.6905,3.0750,p95,2.7204,0.2349,0.1429,71c06f9341e998b2308625dedffb1555a57cacdb4b1479630039dab4febfc0b4,3.0910;2.4970;2.2550;2.9390;2.1130;2.3940;2.9020;2.6080;2.0580;2.5300;2.5220;2.5130;2.6520;2.9260;3.4210;2.6820;2.6880;2.6620;2.7560;2.6930;2.6840;2.8130;2.9280;2.5800;2.6170;2.9530;2.6560;2.6380;2.9890;2.7160;2.7740;2.6310;2.6080;2.7560;2.6390;3.0750;2.6140;2.7240;2.6520;2.6740;2.9220;2.6760;2.7310;2.7490;3.0160;2.8790;2.8750;2.8190;2.8320;2.8960,2026-09-26T13:40:47.295556Z,2026-09-26T13:40:47.741450Z,Flutter-3.44.9-Dart-3.12.2,AOT-MSVC-Release,,
windows,local-windows,2,abi_v1,3564f5ff4cf9d04755fd6d080d52933e2ae89593,d4e9e54fd92a53ce204ecc36f0031c8db3e2085c,CVT.I420.NV12,cvt,I420,NV12,1920,1080,-,tight,dart,OK,,6,30,9.9650,11.1555,12.3560,p95,11.0383,0.7580,0.1076,c08dec9993df462f7d96eb3e765ab97b2ac69d86f7bf13e60740ce5c3d4ee652,10.2660;10.1380;10.0260;10.4390;10.0720;10.2270;9.9650;10.0090;9.9970;10.3370;12.4830;12.3560;12.2170;11.8830;11.3200;10.7940;11.0780;11.4070;10.8640;11.4920;11.4620;11.2940;10.8710;11.8670;11.6500;11.4620;11.4430;11.6020;11.2330;10.8940,2026-09-26T13:40:48.082124Z,2026-09-26T13:40:48.689029Z,Flutter-3.44.9-Dart-3.12.2,AOT-MSVC-Release,,
windows,local-windows,2,abi_v1,3564f5ff4cf9d04755fd6d080d52933e2ae89593,d4e9e54fd92a53ce204ecc36f0031c8db3e2085c,CVT.I420.BGRA,cvt,I420,BGRA,1920,1080,-,tight,dart,OK,,6,30,43.4480,44.2260,48.4980,p95,45.2767,1.8411,0.0966,b08cec9880b62a1957c53397509216d6c086ce56af2d1095840bc3d846cdc59f,43.7560;43.8510;44.3150;47.9050;46.6990;47.7730;43.8760;43.8110;44.1370;43.6610;43.9940;44.0540;43.4480;43.7690;43.6840;44.3320;43.7890;43.9000;45.4120;46.4310;48.8110;48.2720;47.9210;48.4980;46.9680;46.1030;47.3240;43.8120;44.3230;43.6710,2026-09-26T13:40:49.000947Z,2026-09-26T13:40:50.968064Z,Flutter-3.44.9-Dart-3.12.2,AOT-MSVC-Release,,
windows,local-windows,2,abi_v1,3564f5ff4cf9d04755fd6d080d52933e2ae89593,d4e9e54fd92a53ce204ecc36f0031c8db3e2085c,CVT.NV12.I420,cvt,NV12,I420,1920,1080,-,tight,dart,OK,,6,30,10.5400,11.7930,12.3970,p95,11.7580,0.4999,0.0512,71c06f9341e998b2308625dedffb1555a57cacdb4b1479630039dab4febfc0b4,13.4280;12.3970;11.8520;11.9550;11.0770;11.2620;10.5400;11.1740;12.0400;11.7820;11.9820;11.9790;11.4810;11.6440;11.6030;12.0030;11.6020;12.2810;12.1410;11.3330;11.9070;12.0130;11.7270;11.8970;11.8380;11.6970;11.4250;11.2730;11.8040;11.6030,2026-09-26T13:40:51.278870Z,2026-09-26T13:40:51.900900Z,Flutter-3.44.9-Dart-3.12.2,AOT-MSVC-Release,,
windows,local-windows,2,abi_v1,3564f5ff4cf9d04755fd6d080d52933e2ae89593,d4e9e54fd92a53ce204ecc36f0031c8db3e2085c,CVT.NV12.NV12,cvt,NV12,NV12,1920,1080,-,tight,dart,OK,,11,50,1.7490,2.4720,2.7340,p95,2.4402,0.2051,0.1060,c08dec9993df462f7d96eb3e765ab97b2ac69d86f7bf13e60740ce5c3d4ee652,2.1250;2.1210;2.5930;1.7490;2.6920;2.3960;2.1940;2.5380;2.6510;2.6430;2.6760;2.5020;2.3120;2.7750;2.6070;2.4120;2.5930;2.6040;2.5400;2.6300;2.6130;2.5680;2.6530;2.3320;2.7680;2.3240;2.4880;2.5100;2.2780;2.3050;2.5100;2.7340;2.1520;2.6440;2.2970;2.4580;2.3250;2.5030;2.4760;2.3800;2.1980;2.1760;2.2920;2.2870;2.5270;2.4680;2.4170;2.4520;2.4080;2.1130,2026-09-26T13:40:52.246995Z,2026-09-26T13:40:52.638056Z,Flutter-3.44.9-Dart-3.12.2,AOT-MSVC-Release,,
windows,local-windows,2,abi_v1,3564f5ff4cf9d04755fd6d080d52933e2ae89593,d4e9e54fd92a53ce204ecc36f0031c8db3e2085c,CVT.NV12.BGRA,cvt,NV12,BGRA,1920,1080,-,tight,dart,OK,,6,30,43.2070,44.1045,47.0720,p95,44.9801,1.4147,0.0673,b08cec9880b62a1957c53397509216d6c086ce56af2d1095840bc3d846cdc59f,43.7650;43.8970;43.6620;46.1940;46.7660;47.0290;45.9510;43.9950;43.9010;44.7870;46.9810;47.0720;45.7410;46.3380;46.0710;47.4720;46.1740;46.4860;46.1590;44.0800;43.7370;44.1290;43.6060;43.7490;43.3370;44.0690;43.2070;43.3800;43.6880;43.9790,2026-09-26T13:40:52.965075Z,2026-09-26T13:40:54.924146Z,Flutter-3.44.9-Dart-3.12.2,AOT-MSVC-Release,,
windows,local-windows,2,abi_v1,3564f5ff4cf9d04755fd6d080d52933e2ae89593,d4e9e54fd92a53ce204ecc36f0031c8db3e2085c,CVT.BGRA.I420,cvt,BGRA,I420,1920,1080,-,tight,dart,OK,,6,30,21.3060,23.2620,25.4510,p95,23.3080,1.0769,0.0941,1d9529c94483d83cb89c58868028aa91439b7cc230e4100083ad694f56aa2691,24.6880;26.3050;22.4440;21.6350;22.0930;21.3060;21.6030;24.5640;23.4110;22.5000;23.8470;24.2950;23.7320;22.5980;23.2180;25.4510;22.8410;23.0030;23.5210;23.8650;22.7870;23.3060;23.6500;23.1410;23.5350;22.6670;23.8560;23.3220;22.9340;23.1210,2026-09-26T13:40:55.327927Z,2026-09-26T13:40:56.366810Z,Flutter-3.44.9-Dart-3.12.2,AOT-MSVC-Release,,
windows,local-windows,2,abi_v1,3564f5ff4cf9d04755fd6d080d52933e2ae89593,d4e9e54fd92a53ce204ecc36f0031c8db3e2085c,CVT.BGRA.NV12,cvt,BGRA,NV12,1920,1080,-,tight,dart,OK,,6,30,20.2430,22.1735,23.6230,p95,22.1103,1.0605,0.0654,a059affca5bdec2b3b77a0c6ac429290d34d8f24913b47e2a3dcd16a0c608725,20.6030;20.2430;20.4530;20.7210;20.4730;20.6020;20.9200;21.2920;22.6220;21.9350;21.9670;23.5860;22.1440;21.9870;22.4850;23.0000;21.8660;23.4700;22.2030;23.6230;22.6890;23.2370;22.7110;24.2210;22.4300;22.3650;22.7650;22.7440;22.1100;21.8410,2026-09-26T13:40:56.786553Z,2026-09-26T13:40:57.760018Z,Flutter-3.44.9-Dart-3.12.2,AOT-MSVC-Release,,
windows,local-windows,2,abi_v1,3564f5ff4cf9d04755fd6d080d52933e2ae89593,d4e9e54fd92a53ce204ecc36f0031c8db3e2085c,CVT.BGRA.BGRA,cvt,BGRA,BGRA,1920,1080,-,tight,dart,OK,,11,50,4.7660,5.1115,5.7130,p95,5.2125,0.3301,0.1177,4a107f2e1d3895761980b2c7e5eecc1a587bffc27626b96868c9c94306dc22a9,4.8180;5.5170;5.7130;5.2010;6.4510;5.3240;5.7910;5.1220;5.6430;5.2500;5.5490;5.0370;5.3560;5.5980;4.9800;5.5190;4.9310;5.3620;4.8720;4.9970;4.8230;5.5640;4.8460;5.4390;5.0160;5.5970;5.0650;4.9740;5.1220;4.9920;5.0220;5.0680;5.5930;5.0370;5.5270;4.7780;5.4040;5.0670;5.1660;4.9420;4.8680;4.9030;5.1010;5.0740;5.0180;5.4640;5.2410;5.1270;4.7660;4.9910,2026-09-26T13:40:58.172894Z,2026-09-26T13:40:58.906585Z,Flutter-3.44.9-Dart-3.12.2,AOT-MSVC-Release,,
windows,local-windows,2,abi_v1,3564f5ff4cf9d04755fd6d080d52933e2ae89593,d4e9e54fd92a53ce204ecc36f0031c8db3e2085c,CVT.RGBA.I420,cvt,RGBA,I420,1920,1080,-,tight,dart,OK,,6,30,21.1630,23.2220,24.2350,p95,22.9698,0.9322,0.0436,1d9529c94483d83cb89c58868028aa91439b7cc230e4100083ad694f56aa2691,24.1020;23.7050;22.6680;24.2350;22.7210;23.6740;23.2820;23.7940;23.2550;22.5920;24.7150;23.3750;22.8360;22.3450;23.5870;22.9090;22.5860;23.5900;23.2160;23.9350;23.2280;22.3940;23.4430;23.6250;22.5330;21.1630;21.1700;21.1920;21.6580;21.5650,2026-09-26T13:40:59.308017Z,2026-09-26T13:41:00.250644Z,Flutter-3.44.9-Dart-3.12.2,AOT-MSVC-Release,,
windows,local-windows,2,abi_v1,3564f5ff4cf9d04755fd6d080d52933e2ae89593,d4e9e54fd92a53ce204ecc36f0031c8db3e2085c,CVT.RGBA.NV12,cvt,RGBA,NV12,1920,1080,-,tight,dart,OK,,6,30,20.3840,21.0385,23.5110,p95,21.5281,0.9134,0.1175,a059affca5bdec2b3b77a0c6ac429290d34d8f24913b47e2a3dcd16a0c608725,21.0130;20.5810;20.9010;20.9840;21.5710;21.4690;21.1890;21.0640;20.8990;20.8810;20.8460;20.8640;20.9290;20.8820;20.7750;20.7970;20.3840;20.9360;22.7740;23.5110;22.2620;21.8510;22.3170;22.2660;22.6540;20.5750;21.8170;22.5590;23.8150;22.4780,2026-09-26T13:41:00.655898Z,2026-09-26T13:41:01.531229Z,Flutter-3.44.9-Dart-3.12.2,AOT-MSVC-Release,,
windows,local-windows,2,abi_v1,3564f5ff4cf9d04755fd6d080d52933e2ae89593,d4e9e54fd92a53ce204ecc36f0031c8db3e2085c,CVT.RGBA.BGRA,cvt,RGBA,BGRA,1920,1080,-,tight,dart,OK,,6,30,22.4790,23.5670,25.5650,p95,23.7333,0.7249,0.0848,4a107f2e1d3895761980b2c7e5eecc1a587bffc27626b96868c9c94306dc22a9,23.5100;23.1920;23.3110;23.4420;23.3140;23.2160;23.2530;23.4000;23.1740;24.4150;23.6600;23.6240;23.7170;23.8150;23.8790;23.9300;23.8530;23.6840;23.6910;23.8160;25.7820;25.5650;25.2060;24.5520;23.2560;22.4790;23.4800;23.1990;23.1750;23.4080,2026-09-26T13:41:01.946198Z,2026-09-26T13:41:03.060118Z,Flutter-3.44.9-Dart-3.12.2,AOT-MSVC-Release,,
